Title,Merge_Candidate,Area,Lon,Lat,EventVenueAddress,EventVenueFacilityName,EventVenueCity,EventVenueState,EventVenueZip,EventWebsite
Shepherd Ranch SYVPC   I,Needs Key Lookup,6,-120.067222,34.62442,1460 Hwy 154,Shepherd Ranch,Santa Ynez,CA,93460,http://www.shepherdrancheventing.com
Southern Arizona   ,Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.southernarizonaeventing.org/
Southern Arizona   ,Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.southernarizonaeventing.org/
Southern Arizona   ,Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.southernarizonaeventing.org/
Southern Arizona    ,Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.southernarizonaeventing.org/
Spokane Sport Horse Farm 5th Annual  Spring  ,Needs Key Lookup,7,-117.46257,47.554176,10710 S Sherman Rd,Spokane Sport Horse Farm,Spokane,WA,99224,http://www.spokanesporthorse.com
Spokane Sport Horse Seventh Annual Fall   ,Needs Key Lookup,7,-117.46257,47.554176,10710 S Sherman Rd,Spokane Sport Horse Farm,Spokane,WA,99224,http://www.spokanesporthorse.com
Spokane Sport Horse Sixth Annual Fall  ,Needs Key Lookup,7,-117.46257,47.554176,10710 S Sherman Rd,Spokane Sport Horse Farm,Spokane,WA,99224,http://www.spokanesporthorse.com
Spring Bay  ,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://www.kyevents.net
Spring Bay  ,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://www.kyevents.net
Spring Coconino    ,Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
Spring Hollow Equestrian Park  ,Needs Key Lookup,9,-104.743507,39.436527,7522 South Pinery Drive,Colorado Horse Park Western Arena Complex,Parker,CO,80134,http://www.coloradohorsepark.com/
Spring Hollow Equestrian Park  ,Needs Key Lookup,9,-104.743507,39.436527,7522 South Pinery Drive,Colorado Horse Park Western Arena Complex,Parker,CO,80134,http://www.coloradohorsepark.com/
St. Johns,Needs Key Lookup,10,-109.373999,34.51151,"845 W 4th N., St.",St. Johns Equestrian Center,Johns,AZ,85936,http://www.coconinohorsetrials.com
St. Johns  ,Needs Key Lookup,10,-109.373999,34.51151,"845 W 4th N., St.",St. Johns Equestrian Center,Johns,AZ,85936,http://www.coconinohorsetrials.com
Stone Gate Farm  ,Needs Key Lookup,8,-80.908832,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423,http://www.stonegatefarm.org
Stone Gate Farm  ,Needs Key Lookup,8,-80.908832,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423,http://www.stonegatefarm.org
"Summer Coconino H.T and Western Underground, Inc TR, N, BN3D",Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
Sundance Farm  ,Needs Key Lookup,4,-88.011779,43.776863,N6329 Branch Road,Sundance Farm,Plymouth,WI,53073,http://www.sundancefarm.net
Sundance Farm   ,Needs Key Lookup,4,-88.011779,43.776863,N6329 Branch Road,Sundance Farm,Plymouth,WI,53073,http://www.sundancefarm.net
The Event at Archer,Needs Key Lookup,9,-104.655,41.152444,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009,http://www.EventatArcher.com
The Event at Archer,Needs Key Lookup,9,-104.655,41.152444,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009,http://www.EventatArcher.com
The Event at Archer,Needs Key Lookup,9,-104.655,41.152444,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009,http://www.EventatArcher.com
The Event at Archer,Needs Key Lookup,9,-104.655,41.152444,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009,http://www.EventatArcher.com
The Event at Archer  ,Needs Key Lookup,9,-104.655,41.152444,3967 Archer Parkway,Archer Eventing Park,Cheyenne,WY,82009,http://www.EventatArcher.com
The Event at Isaacks Ranch,Needs Key Lookup,10,-106.698944,32.452377,65 County Rd D-66,Isaacks Ranch,Las Cruces,NM,88012,www.isaacksranch.com
The Event at Isaacks Ranch  ,Needs Key Lookup,10,-106.698944,32.452377,65 County Rd D-66,Isaacks Ranch,Las Cruces,NM,88012,www.isaacksranch.com
The Event at Skyline,Needs Key Lookup,9,-111.475851,39.531776,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647,www.facebook.com/SkylineEventingPark
The Event at Skyline,Needs Key Lookup,9,-111.475851,39.531776,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647,http://www.skylineeventingpark.com
The Event at Skyline,Needs Key Lookup,9,-111.475851,39.531776,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647,www.facebook.com/SkylineEventingPark
The Event at Skyline  ,Needs Key Lookup,9,-111.475851,39.531776,995 W 1000 S,Skyline Eventing Park,Mt Pleasant,UT,84647,http://www.skylineeventingpark.com
The Middleburg  ,Needs Key Lookup,2,-77.736947,38.990605,36800 Glenwood Park Lane,Glenwood Park,Middleburg,VA,20117,http://www.mocpony.club
The Middleburg  ,Needs Key Lookup,2,-77.736947,38.990605,36800 Glenwood Park Lane,Glenwood Park,Middleburg,VA,20117,http://www.mocpony.club
The Middleburg   ,Needs Key Lookup,2,-77.736947,38.990605,36800 Glenwood Park Lane,Glenwood Park,Middleburg,VA,20117,http://www.mocpony.club
Twin Rivers CCI &  ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
Twin Rivers Fall International,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
Twin Rivers Fall International ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
Twin Rivers November   ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
Twin Rivers Spring International,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
Twin Rivers Summer  ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
Twin Rivers Summer    ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
Twin Rivers Winter  ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
Twin Rivers Winter  ,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://www.twinrivershorsepark.com
University of New Hampshire,Needs Key Lookup,1,-70.939983,43.142417,288 Mast Road,UNH Equine Center,Durham,NH,03824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
University of New Hampshire  ,Needs Key Lookup,1,-70.943655,43.143771,UNH Equine Center 278 Mast Rd,UNH Equine Center,Durham,NH,03824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
University of New Hampshire    ,Needs Key Lookup,1,-70.943655,43.143771,UNH Equine Center 278 Mast Rd,UNH Equine Center,Durham,NH,03824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
University of New Hampshire Spring  ,Needs Key Lookup,1,-70.939983,43.142417,288 Mast Road,UNH Equine Center,Durham,NH,03824,https://colsa.unh.edu/agriculture-nutrition-food-systems/horse-trials
US Pony Club Championships,Needs Key Lookup,8,,,,,,,,
USEA AEC,Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://useventing.com/aec
"USEA AEC, $60,000 Adequan Advanced Final, and ATC Finals",Needs Key Lookup,8,-84.5168,38.151688,4089 Iron Works Pkwy,Kentucky Horse Park,Lexington,KY,40511,http://useventing.com/aec
USEA APP Push event TEST 3,Needs Key Lookup,2,-78.007442,39.1703202,929 Kimble Road,CDCTA Eventing Facility,Berryville,VA,22611,www.useventing.com
USEA FEH & YEH West Coast Championships,Needs Key Lookup,6,-120.692764,35.727787,8715 N. River Rd,Twin Rivers Horse Park,Paso Robles,CA,93446,http://twinrivershorsepark.com/
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT FEH/YEH/NEH Qualifier,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA MDHT YEH Qualifier and NEH Final,Needs Key Lookup,2,-77.429489,39.270748,1235 Park Mills Road,Loch Moy Farm,Adamstown,MD,21710,http://www.themarylandhorsetrials.com
USEA XENTRY DEMO EVENT,Needs Key Lookup,2,-77.555274,39.145424,41793 Tutt Lane,Morven Park Equestrian Center,Leesburg,VA,20176,www.useventing.com
USEA XENTRY DEMO EVENT ROLL OVER TEST 5,Needs Key Lookup,2,-77.763374,39.050343,20490 St Louis Rd,Surefire Farm,Purcelville,VA,20132,www.useventing.com
"Western Underground, Inc Coconino Summer HT & T/N/BN3D Event",Needs Key Lookup,10,-111.6929297,35.144368,Fort TutHill Fairgrounds,Fort Tut Hill Fairgrounds,Flagstaff,AZ,86001,http://www.coconinohorsetrials.com/
Willow Draw Charity Show,Needs Key Lookup,5,-97.784668,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
Willow Draw Charity Show,Needs Key Lookup,5,-97.784668,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
Willow Draw Charity Show,Needs Key Lookup,5,-97.784668,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
Willow Draw Charity Show,Needs Key Lookup,5,-97.784668,32.79479,401 North Bend Rd,Willow Draw Equestrian,Weatherford,TX,76085,http://www.willowdraw.com
Winona  ,Needs Key Lookup,8,-80.908832,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423,http://www.stonegatefarm.org/
Winona  ,Needs Key Lookup,8,-80.908832,40.807526,31407 Schneider Rd,Stone Gate Farm,Hanoverton,OH,44423,http://www.stonegatefarm.org/
Woodland Stallion Station  ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/shows/usea-horse-trials/
Woodland Stallion Station  ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,woodlandstallion.com
Woodland Stallion Station  ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/
Woodland Stallion Station  ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/shows/usea-horse-trials/
Woodland Stallion Station   ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,woodlandstallion.com
Woodland Stallion Station    ,Needs Key Lookup,6,-121.876749,38.692305,34270 County Road 20,Woodland Stallion Station,Woodland ,CA,95695,http://woodlandstallion.com/
NJ Region's  ,NJ Region's H.T.(June 2019),2,-74.498207,40.193207,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,08501,https://www.njregionponyclub.org/nj-regions-horse-trials--5-31-2020.html
NJ Region's    ,NJ Region's H.T.(June 2019),2,-74.498207,40.193207,626 Rte 524,The Horsepark of New Jersey,Allentown,NJ,08501,https://www.njregionponyclub.org/
Barnstaple South H.T ,November 5th: Barnstaple Jackpot + 3-Phase,3,-82.213234,29.403458,17500 N US Hwy 441,Exmoor Farm,Reddick,FL,32686,http://
Ocala Fall  ,Ocala Fall HT(Oct 2019),3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/
Ocala Fall HT,Ocala Fall HT(Oct 2020),3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/
Ocala International 3-Day Festival of Eventing,Ocala International 3-Day Festival of Eventing,3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
Ocala International Festival of Eventing,Ocala Jockey Club International 3-Day Event,3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
World Equestrian Center International 3-Day Event,Ocala Jockey Club International 3-Day Event,3,-82.27048,29.40728,8720 W Hwy 318,Ocala Jockey Club,Reddick,FL,32686,http://www.OJC3DE.com
Ocala Jockey Club 3-Day International Event,Ocala Summer H.T. I(June 2019),3,-82.27048,29.40728,8720 W Hwy 318,Ocala Jockey Club,Reddick,FL,32686,http://www.OJC3DE.com
Ocala Summer   I,Ocala Summer H.T. I(Sep 2020) RESCHEDULED ,3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/ocala-eventing-series/
Ocala Summer   II,Ocala Summer H.T. II(Aug 2019),3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/ocala-eventing-series/
Ocala Summer I  ,Ocala Summer H.T. II(Aug 2020),3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/ocala-eventing-series/
Ocala Summer II  ,Ocala Winter I H.T. ,3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,https://flhorsepark.com/ocala-eventing-series/
Ocala Winter II  ,Ocala Winter I H.T. ,3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
Ocala Winter I  ,Ocala Winter I Horse Trials,3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
Ocala Winter I  ,Ocala Winter II H.T.(Mar 2020),3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
Ocala Winter II  ,Ocala Winter II Horse Trials,3,-82.139862,29.056026,11008 S Hwy 475,Florida Horse Park,Ocala ,FL,34480,http://www.flhorsepark.com
Olney Farm  ,Olney Farm Horse Trials,2,-76.371651,39.47731,1001 Old Joppa Road,Olney Farm,Joppa,MD,21085,http://www.olneyfarm.com
Olney Farm   ,Olney Farm Horse Trials,2,-76.371651,39.47731,1001 Old Joppa Road,Olney Farm,Joppa,MD,21085,http://www.olneyfarm.com
Otter Creek Fall   ,Otter Creek Fall Horse Trial,4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com/
Otter Creek Fall   ,Otter Creek Fall Horse Trial,4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com/
Otter Creek Spring  ,Otter Creek Spring H.T.(May 2019),4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com/
Otter Creek Spring  ,Otter Creek Summer HT,4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com/
Otter Creek Summer  ,Otter Creek Summer HT,4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com
Otter Creek Summer  ,Otter Creek Summer HT,4,-91.896561,45.103241,Otter Creek Farm 1170th Ave,Otter Creek Farm,Wheeler,WI,54772,http://www.ottercreekfarm.com
Paradise Farm   ,Paradise Farm H.T.(Oct 2019),3,-81.557846,33.578014,4069 Wagener Rd.,Paradise Farm,Aiken,SC,29805,http://www.paradisefarmaiken.com
Paradise Farm   ,Paradise Farm Horse Trials (February 2019),3,-81.557846,33.578014,4069 Wagener Rd.,Paradise Farm,Aiken,SC,29805,http://www.paradisefarmaiken.com
Penny Oaks  ,Penny Oaks Horse Trials,8,-86.041138,39.307491,"Hoosier Horse Park, Camp Atterbury",Hoosier Horse Park,Edinburgh,IN,46124,http://www.pennyoaksstables.com
Pine Top Advanced  ,Pine Top Advanced Horse Trials,3,-82.466227,33.453217,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com
Pine Top Advanced  ,Pine Top Intermediate Horse Trials,3,-82.466227,33.453217,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com
Pine Hill Spring  ,Pine Top Spring Horse Trials,5,-96.239609,29.958752,1720 Hwy 159 East Bellville,Pine Hill,Bellville,TX,77418,http://www.pinehilltexas.com/
Pine Hill Spring  ,Pine Top Spring Horse Trials,5,-96.239609,29.958752,1720 Hwy 159 East Bellville,Pine Hill,Bellville,TX,77418,http://www.pinehilltexas.com/
Pine Top Intermediate  ,Pine Top Spring Horse Trials,3,-82.466227,33.453217,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com/#home0
Pine Top Spring  ,Pine Top Spring Horse Trials,3,-82.466227,33.453217,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com/
Pine Top Spring  ,Pine Top Spring Horse Trials,3,-82.466227,33.453217,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com/
Pine Top Intermediate  ,Pine Top Thanksgiving Horse Trials,3,-82.466227,33.453217,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com/#home0
Pine Top Thanksgiving  ,Pine Top Thanksgiving Horse Trials,3,-82.466227,33.453217,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com
Pine Top Thanksgiving    ,Pine Top Thanksgiving Horse Trials,3,-82.466227,33.453217,1432 Augusta Hwy,Pine Top Farm,Thomson,GA,30824,http://www.pinetopfarm.com
Plantation Field  ,Plantation Field H.T.(June 2019),2,-75.787444,39.908737,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.Plantationfield.com
Plantation Field   ,Plantation Field H.T.(June 2020),2,-75.787444,39.908737,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.Plantationfield.com
Plantation Field April  ,Plantation Field International,2,-75.787444,39.908737,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Plantation Field April  ,Plantation Field International CCI-S(Sep 2020),2,-75.787444,39.908737,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Plantation Field International CCI-S,Plantation Field June Starter Horse Trials,2,-75.787444,39.908737,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://plantationfield.com
Plantation Field International CCI-S  ,Plantation Field May HT,2,-75.787444,39.908737,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://plantationfield.com
Plantation Field May  ,Plantation Field May Starter Horse Trials,2,-75.787444,39.908737,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Plantation Field May   ,Plantation Field Nov. Starter Horse Trials,2,-75.787444,39.908737,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Plantation Field May   ,Plantation Field October Starter Horse Trials,2,-75.787444,39.908737,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Plantation Field May   ,Plantation Field Spring Horse Trials (Apr 2019),2,-75.787444,39.908737,450 Apple Grove Rd.,Plantation Field,Coatesville,PA,19320,http://www.plantationfield.com
Poplar Place Farm   ,Poplar Place Farm H.T.  & Area Championships,3,-84.865074,32.702297,8191 US Highway 27 E,Poplar Place Farm,Hamilton,GA,31811,http://www.poplarplacefarm.com/
Poplar Place Farm   ,Poplar Place Farm June HT & Area Championships,3,-84.865074,32.702297,8191 US Highway 27 E,Poplar Place Farm,Hamilton,GA,31811,http://www.poplarplacefarm.com/
Poplar Place Farm June  ,Poplar Place Farm May H.T.(JULY 2020),3,-84.865074,32.702297,8191 US Highway 27 E,Poplar Place Farm,Hamilton,GA,31811,http://www.poplarplacefarm.com/
Poplar Place Farm May (July)  ,Poplar Place Farm May H.T.(JULY 2020),3,-84.865074,32.702297,8191 US Highway 27 E,Poplar Place Farm,Hamilton,GA,31811,http://www.poplarplacefarm.com/
Caber Farm September   ,Poplar Place Farm September HorseTrials,7,-122.732574,46.559375,213 Jensen Rd.,Caber Farm,Onalaska,WA,98570,http://www.caberfarm.com/
Poplar Place Farm March  ,Poplar Place Farm September HorseTrials,3,-84.865074,32.702297,8191 US Highway 27 E,Poplar Place Farm,Hamilton,GA,31811,http://www.poplarplacefarm.com/
Poplar Place Farm September  ,Poplar Place Farm September HorseTrials,3,-84.865074,32.702297,8191 US Highway 27 E,Poplar Place Farm,Hamilton,GA,31811,http://www.poplarplacefarm.com
Poplar Place Farm March  ,Poplar Place March Horse Trials (2019),3,-84.865074,32.702297,8191 US Highway 27 E,Poplar Place Farm,Hamilton,GA,31811,http://www.poplarplacefarm.com/
Poplar Place Farm May   ,Poplar Place May Horse Trials,3,-84.865074,32.702297,8191 US Highway 27 E,Poplar Place Farm,Hamilton,GA,31811,http://www.poplarplacefarm.com/
Fresno County Horse Park,Radnor Hunt Horse Trials,6,-119.923032,36.843311,7430 N. Weber Ave,Fresno County Horsepark,Fresno,CA,93722,http://www.FresnoCountyHorsePark.com
Radnor Hunt,Radnor Hunt Horse Trials,2,-75.483719,39.995613,826 Providence Rd,Radnor Hunt Field,Malvern,PA,19355,http://www.radnorhuntht.org
Radnor Hunt  ,Radnor Hunt Horse Trials,2,-75.483719,39.995613,826 Providence Rd,Radnor Hunt Field,Malvern,PA,19355,http://www.radnorhuntht.org
Red Hills International  ,Red Hills International Horse Trial ,3,-84.30026,30.538531,"Gate B, 1775 Miller Landing Road",Elinor Klapp Phipps Park,Tallahassee,FL,32312,http://www.RHHT.org
Red Hills International  ,Red Hills International Horse Trial (March 2019),3,-84.30026,30.538531,"Gate B, 1775 Miller Landing Road",Elinor Klapp Phipps Park,Tallahassee,FL,32312,http://www.RHHT.org
Rocking Horse December  ,Rocking Horse Fall H.T.(Oct 2020),3,-81.641426,28.993049,44200 S.R. 19 N,Rocking Horse Farm,Altoona,FL,32702,http://www.rockinghorseeventing.com
Rocking Horse Fall  ,Rocking Horse Fall Horse Trials,3,-81.641426,28.993049,44200 S.R. 19 N,Rocking Horse Farm,Altoona,FL,32702,http://www.rockinghorseeventing.com/
Rocking Horse Fall   ,Rocking Horse Spring Horse Trials ,3,-81.641426,28.993049,44200 S.R. 19 N,Rocking Horse Farm,Altoona,FL,32702,http://www.rockinghorseeventing.com/
Spokane Sport Horse Spring  ,Rocking Horse Spring Horse Trials ,7,-117.46257,47.554176,10710 S Sherman Rd,Spokane Sport Horse Farm,Spokane,WA,99224,http://www.spokanesporthorse.com
Rocking Horse III  ,Rocking Horse Winter 1 HT,3,-81.641426,28.993049,44200 S.R. 19 N,Rocking Horse Farm,Altoona,FL,32702,http://www.rockinghorseeventing.com
Rocking Horse Winter II Advanced   ,Rocking Horse Winter 1 HT,3,-81.641426,28.993049,44200 S.R. 19 N,Rocking Horse Farm,Altoona,FL,32702,http://www.rockinghorseeventing.com
Rocking Horse Winter II Advanced   ,Rocking Horse Winter 1 HT,3,-81.641426,28.993049,44200 S.R. 19 N,Rocking Horse Farm,Altoona,FL,32702,http://www.rockinghorseeventing.com
Rocking Horse Winter III  ,Rocking Horse Winter 1 HT,3,-81.641426,28.993049,44200 S.R. 19 N,Rocking Horse Farm,Altoona,FL,32702,http://www.rockinghorseeventing.com
Rocking Horse Spring  ,Rocking Horse Winter 2 Horse Trials,3,-81.641426,28.993049,44200 S.R. 19 N,Rocking Horse Farm,Altoona,FL,32702,http://www.rockinghorseeventing.com
Rocking Horse Winter I  ,Rocking Horse Winter I H.T.(Jan 2020),3,-81.641426,28.993049,44200 S.R. 19 N,Rocking Horse Farm,Altoona,FL,32702,http://www.rockinghorseeventing.com/
Rocking Horse Winter I  ,Rocking Horse Winter III Horse Trials,3,-81.641426,28.993049,44200 S.R. 19 N,Rocking Horse Farm,Altoona,FL,32702,http://www.rockinghorseeventing.com/
Silverwood Farm Fall  ,Silverwood Farm Fall H.T.(Aug 2020),4,-88.155205,42.535473,28426 98th Street,Silverwood Farm,Trevor,WI,53179,http://www.silverwoodfarm.net/
Silverwood Farm Fall  ,Silverwood Farm Fall HT,4,-88.155205,42.535473,28426 98th Street,Silverwood Farm,Trevor,WI,53179,http://www.silverwoodfarm.net/
Silverwood Farm October  ,Silverwood Farm Spring Horse Trials,4,-88.155205,42.535473,28426 98th Street,Silverwood Farm,Trevor,WI,53179,http://www.silverwoodfarm.net/
Silverwood Farm Spring  ,Silverwood Farm Summer Horse Trials,4,-88.155205,42.535473,28426 98th Street,Silverwood Farm,Trevor,WI,53179,http://www.silverwoodfarm.net/
Silverwood Farm Summer  ,Silverwood Farm Summer Horse Trials,4,-88.155205,42.535473,28426 98th Street,Silverwood Farm,Trevor,WI,53179,http://www.silverwoodfarm.net/
Silverwood Farm Summer  ,Silverwood Farm Summer Horse Trials,4,-88.155205,42.535473,28426 98th Street,Silverwood Farm,Trevor,WI,53179,http://www.silverwoodfarm.net/
Silverwood Farm Spring  ,Silverwood Farm Unrecognized H.T.,4,-88.155205,42.535473,28426 98th Street,Silverwood Farm,Trevor,WI,53179,http://www.silverwoodfarm.net/
South Farm   ,South Farm H.T. (Jul 2019),8,-80.999176,41.44838,8398 Bundysburg Rd.,South Farm,Middlefield,OH,44062,http://www.southfarm.net
Southern Pines   ,Southern Pines Horse Trials - Carolina Horse Park,2,-79.366325,35.01506,2814 Montrose Rd,Carolina Horse Park,Raeford,NC,28376,http://www.carolinahorsepark.com/
